timeStamp,iopv,time,date,iopv_lag
2020-04-20 09:43:18.261,2.791,09:43:18.261000,2020-04-20,2.792
2020-04-20 09:43:39.281,2.79,09:43:39.281000,2020-04-20,2.791
2020-04-20 09:43:45.111,2.791,09:43:45.111000,2020-04-20,2.79
2020-04-20 09:43:54.290,2.79,09:43:54.290000,2020-04-20,2.791
2020-04-20 09:44:00.290,2.791,09:44:00.290000,2020-04-20,2.79
2020-04-20 09:44:03.281,2.79,09:44:03.281000,2020-04-20,2.791
2020-04-20 09:44:24.290,2.791,09:44:24.290000,2020-04-20,2.79
2020-04-20 09:44:39.261,2.79,09:44:39.261000,2020-04-20,2.791
2020-04-20 09:44:45.261,2.791,09:44:45.261000,2020-04-20,2.79
2020-04-20 09:45:24.301,2.79,09:45:24.301000,2020-04-20,2.791
2020-04-20 09:45:33.301,2.789,09:45:33.301000,2020-04-20,2.79
2020-04-20 09:45:54.301,2.79,09:45:54.301000,2020-04-20,2.789
2020-04-20 09:46:00.310,2.789,09:46:00.310000,2020-04-20,2.79
2020-04-20 09:46:09.291,2.788,09:46:09.291000,2020-04-20,2.789
2020-04-20 09:46:15.281,2.79,09:46:15.281000,2020-04-20,2.788
2020-04-20 09:46:24.291,2.789,09:46:24.291000,2020-04-20,2.79
2020-04-20 09:46:33.291,2.79,09:46:33.291000,2020-04-20,2.789
2020-04-20 09:46:48.310,2.791,09:46:48.310000,2020-04-20,2.79
2020-04-20 09:47:03.300,2.792,09:47:03.300000,2020-04-20,2.791
2020-04-20 09:47:09.311,2.791,09:47:09.311000,2020-04-20,2.792
2020-04-20 09:47:15.301,2.792,09:47:15.301000,2020-04-20,2.791
2020-04-20 09:47:18.310,2.791,09:47:18.310000,2020-04-20,2.792
2020-04-20 09:47:24.290,2.792,09:47:24.290000,2020-04-20,2.791
2020-04-20 09:48:09.311,2.791,09:48:09.311000,2020-04-20,2.792
2020-04-20 09:48:24.291,2.792,09:48:24.291000,2020-04-20,2.791
2020-04-20 09:48:30.310,2.791,09:48:30.310000,2020-04-20,2.792
2020-04-20 09:49:00.300,2.792,09:49:00.300000,2020-04-20,2.791
2020-04-20 09:50:18.300,2.793,09:50:18.300000,2020-04-20,2.792
2020-04-20 09:50:39.290,2.792,09:50:39.290000,2020-04-20,2.793
2020-04-20 09:50:45.270,2.793,09:50:45.270000,2020-04-20,2.792
2020-04-20 09:50:48.280,2.792,09:50:48.280000,2020-04-20,2.793
2020-04-20 09:51:15.331,2.793,09:51:15.331000,2020-04-20,2.792
2020-04-20 09:51:18.320,2.792,09:51:18.320000,2020-04-20,2.793
2020-04-20 09:51:30.331,2.791,09:51:30.331000,2020-04-20,2.792
2020-04-20 09:51:39.301,2.79,09:51:39.301000,2020-04-20,2.791
2020-04-20 09:51:45.321,2.791,09:51:45.321000,2020-04-20,2.79
2020-04-20 09:51:48.310,2.79,09:51:48.310000,2020-04-20,2.791
2020-04-20 09:52:15.321,2.789,09:52:15.321000,2020-04-20,2.79
2020-04-20 09:53:09.351,2.788,09:53:09.351000,2020-04-20,2.789
2020-04-20 09:53:18.350,2.789,09:53:18.350000,2020-04-20,2.788
2020-04-20 09:53:54.330,2.79,09:53:54.330000,2020-04-20,2.789
2020-04-20 09:54:00.341,2.789,09:54:00.341000,2020-04-20,2.79
2020-04-20 09:54:03.341,2.79,09:54:03.341000,2020-04-20,2.789
2020-04-20 09:54:09.341,2.789,09:54:09.341000,2020-04-20,2.79
2020-04-20 09:54:23.121,2.79,09:54:23.121000,2020-04-20,2.789
2020-04-20 09:54:30.360,2.789,09:54:30.360000,2020-04-20,2.79
2020-04-20 09:54:33.351,2.79,09:54:33.351000,2020-04-20,2.789
2020-04-20 09:54:39.331,2.789,09:54:39.331000,2020-04-20,2.79
2020-04-20 09:54:48.331,2.79,09:54:48.331000,2020-04-20,2.789
