iopv,date,iopv_lag,time,timestamp
3.801,2020-04-22,3.802,10:54:03,2020-04-22 10:54:03.000
3.802,2020-04-22,3.801,10:54:33,2020-04-22 10:54:33.000
3.801,2020-04-22,3.802,10:54:39,2020-04-22 10:54:39.000
3.8,2020-04-22,3.801,10:55:15,2020-04-22 10:55:15.000
3.801,2020-04-22,3.8,10:56:54,2020-04-22 10:56:54.000
3.8,2020-04-22,3.801,10:57:00,2020-04-22 10:57:00.000
3.801,2020-04-22,3.8,10:57:03,2020-04-22 10:57:03.000
3.802,2020-04-22,3.801,10:57:33,2020-04-22 10:57:33.000
3.801,2020-04-22,3.802,10:57:38,2020-04-22 10:57:38.000
3.802,2020-04-22,3.801,10:57:48,2020-04-22 10:57:48.000
3.803,2020-04-22,3.802,10:59:09,2020-04-22 10:59:09.000
3.804,2020-04-22,3.803,10:59:24,2020-04-22 10:59:24.000
3.805,2020-04-22,3.804,10:59:33,2020-04-22 10:59:33.000
3.804,2020-04-22,3.805,10:59:45,2020-04-22 10:59:45.000
3.805,2020-04-22,3.804,10:59:48,2020-04-22 10:59:48.000
3.803,2020-04-22,3.805,11:00:09,2020-04-22 11:00:09.000
3.802,2020-04-22,3.803,11:00:18,2020-04-22 11:00:18.000
3.8,2020-04-22,3.802,11:00:24,2020-04-22 11:00:24.000
3.799,2020-04-22,3.8,11:00:30,2020-04-22 11:00:30.000
3.8,2020-04-22,3.799,11:00:53,2020-04-22 11:00:53.000
3.801,2020-04-22,3.8,11:01:18,2020-04-22 11:01:18.000
3.8,2020-04-22,3.801,11:01:30,2020-04-22 11:01:30.000
3.801,2020-04-22,3.8,11:01:48,2020-04-22 11:01:48.000
3.802,2020-04-22,3.801,11:02:03,2020-04-22 11:02:03.000
3.801,2020-04-22,3.802,11:02:33,2020-04-22 11:02:33.000
3.8,2020-04-22,3.801,11:04:00,2020-04-22 11:04:00.000
3.801,2020-04-22,3.8,11:04:15,2020-04-22 11:04:15.000
3.8,2020-04-22,3.801,11:04:33,2020-04-22 11:04:33.000
3.801,2020-04-22,3.8,11:05:09,2020-04-22 11:05:09.000
3.8,2020-04-22,3.801,11:05:21,2020-04-22 11:05:21.000
3.799,2020-04-22,3.8,11:06:24,2020-04-22 11:06:24.000
3.798,2020-04-22,3.799,11:06:45,2020-04-22 11:06:45.000
3.799,2020-04-22,3.798,11:06:48,2020-04-22 11:06:48.000
3.798,2020-04-22,3.799,11:07:00,2020-04-22 11:07:00.000
3.7969999999999997,2020-04-22,3.798,11:08:00,2020-04-22 11:08:00.000
3.798,2020-04-22,3.7969999999999997,11:08:21,2020-04-22 11:08:21.000
3.7969999999999997,2020-04-22,3.798,11:08:24,2020-04-22 11:08:24.000
3.798,2020-04-22,3.7969999999999997,11:10:00,2020-04-22 11:10:00.000
3.7969999999999997,2020-04-22,3.798,11:10:09,2020-04-22 11:10:09.000
3.7960000000000003,2020-04-22,3.7969999999999997,11:10:39,2020-04-22 11:10:39.000
3.795,2020-04-22,3.7960000000000003,11:11:00,2020-04-22 11:11:00.000
3.7960000000000003,2020-04-22,3.795,11:11:24,2020-04-22 11:11:24.000
3.795,2020-04-22,3.7960000000000003,11:11:33,2020-04-22 11:11:33.000
3.7960000000000003,2020-04-22,3.795,11:13:51,2020-04-22 11:13:51.000
3.795,2020-04-22,3.7960000000000003,11:14:18,2020-04-22 11:14:18.000
3.7939999999999996,2020-04-22,3.795,11:15:39,2020-04-22 11:15:39.000
3.795,2020-04-22,3.7939999999999996,11:16:43,2020-04-22 11:16:43.000
3.7939999999999996,2020-04-22,3.795,11:17:00,2020-04-22 11:17:00.000
3.793,2020-04-22,3.7939999999999996,11:17:08,2020-04-22 11:17:08.000
3.7939999999999996,2020-04-22,3.793,11:17:30,2020-04-22 11:17:30.000
3.793,2020-04-22,3.7939999999999996,11:18:43,2020-04-22 11:18:43.000
3.792,2020-04-22,3.793,11:19:03,2020-04-22 11:19:03.000
3.793,2020-04-22,3.792,11:19:21,2020-04-22 11:19:21.000
3.792,2020-04-22,3.793,11:19:44,2020-04-22 11:19:44.000
3.793,2020-04-22,3.792,11:20:09,2020-04-22 11:20:09.000
3.792,2020-04-22,3.793,11:20:14,2020-04-22 11:20:14.000
3.7910000000000004,2020-04-22,3.792,11:20:18,2020-04-22 11:20:18.000
3.7889999999999997,2020-04-22,3.7910000000000004,11:20:30,2020-04-22 11:20:30.000
3.7880000000000003,2020-04-22,3.7889999999999997,11:20:44,2020-04-22 11:20:44.000
3.7889999999999997,2020-04-22,3.7880000000000003,11:20:48,2020-04-22 11:20:48.000
3.7880000000000003,2020-04-22,3.7889999999999997,11:20:54,2020-04-22 11:20:54.000
3.7889999999999997,2020-04-22,3.7880000000000003,11:21:03,2020-04-22 11:21:03.000
3.79,2020-04-22,3.7889999999999997,11:22:39,2020-04-22 11:22:39.000
3.7910000000000004,2020-04-22,3.79,11:23:24,2020-04-22 11:23:24.000
3.79,2020-04-22,3.7910000000000004,11:23:33,2020-04-22 11:23:33.000
3.7910000000000004,2020-04-22,3.79,11:24:00,2020-04-22 11:24:00.000
3.79,2020-04-22,3.7910000000000004,11:24:14,2020-04-22 11:24:14.000
3.7889999999999997,2020-04-22,3.79,11:24:18,2020-04-22 11:24:18.000
3.79,2020-04-22,3.7889999999999997,11:24:24,2020-04-22 11:24:24.000
3.7889999999999997,2020-04-22,3.79,11:24:33,2020-04-22 11:24:33.000
3.79,2020-04-22,3.7889999999999997,11:24:39,2020-04-22 11:24:39.000
3.7889999999999997,2020-04-22,3.79,11:25:18,2020-04-22 11:25:18.000
3.79,2020-04-22,3.7889999999999997,11:25:24,2020-04-22 11:25:24.000
3.7910000000000004,2020-04-22,3.79,11:25:33,2020-04-22 11:25:33.000
3.792,2020-04-22,3.7910000000000004,11:25:48,2020-04-22 11:25:48.000
3.793,2020-04-22,3.792,11:26:09,2020-04-22 11:26:09.000
3.792,2020-04-22,3.793,11:26:14,2020-04-22 11:26:14.000
3.793,2020-04-22,3.792,11:26:18,2020-04-22 11:26:18.000
3.7939999999999996,2020-04-22,3.793,11:27:03,2020-04-22 11:27:03.000
3.793,2020-04-22,3.7939999999999996,11:27:44,2020-04-22 11:27:44.000
3.7939999999999996,2020-04-22,3.793,11:27:48,2020-04-22 11:27:48.000
3.795,2020-04-22,3.7939999999999996,11:28:09,2020-04-22 11:28:09.000
3.7939999999999996,2020-04-22,3.795,11:28:14,2020-04-22 11:28:14.000
3.795,2020-04-22,3.7939999999999996,11:28:39,2020-04-22 11:28:39.000
3.7939999999999996,2020-04-22,3.795,11:28:44,2020-04-22 11:28:44.000
3.795,2020-04-22,3.7939999999999996,11:28:54,2020-04-22 11:28:54.000
3.7939999999999996,2020-04-22,3.795,11:29:00,2020-04-22 11:29:00.000
3.795,2020-04-22,3.7939999999999996,11:29:03,2020-04-22 11:29:03.000
3.7939999999999996,2020-04-22,3.795,11:29:09,2020-04-22 11:29:09.000
3.795,2020-04-22,3.7939999999999996,11:29:18,2020-04-22 11:29:18.000
3.7960000000000003,2020-04-22,3.795,11:30:04,2020-04-22 11:30:04.000
3.795,2020-04-22,3.7960000000000003,13:00:18,2020-04-22 13:00:18.000
3.7939999999999996,2020-04-22,3.795,13:00:24,2020-04-22 13:00:24.000
3.795,2020-04-22,3.7939999999999996,13:00:30,2020-04-22 13:00:30.000
3.7939999999999996,2020-04-22,3.795,13:00:39,2020-04-22 13:00:39.000
3.793,2020-04-22,3.7939999999999996,13:00:45,2020-04-22 13:00:45.000
3.7939999999999996,2020-04-22,3.793,13:00:54,2020-04-22 13:00:54.000
3.793,2020-04-22,3.7939999999999996,13:01:00,2020-04-22 13:01:00.000
3.7939999999999996,2020-04-22,3.793,13:01:03,2020-04-22 13:01:03.000
3.795,2020-04-22,3.7939999999999996,13:01:09,2020-04-22 13:01:09.000
3.7939999999999996,2020-04-22,3.795,13:01:15,2020-04-22 13:01:15.000
3.795,2020-04-22,3.7939999999999996,13:01:24,2020-04-22 13:01:24.000
3.7960000000000003,2020-04-22,3.795,13:01:48,2020-04-22 13:01:48.000
3.795,2020-04-22,3.7960000000000003,13:02:15,2020-04-22 13:02:15.000
3.7939999999999996,2020-04-22,3.795,13:02:48,2020-04-22 13:02:48.000
3.795,2020-04-22,3.7939999999999996,13:02:54,2020-04-22 13:02:54.000
3.7939999999999996,2020-04-22,3.795,13:03:00,2020-04-22 13:03:00.000
3.793,2020-04-22,3.7939999999999996,13:03:15,2020-04-22 13:03:15.000
3.7939999999999996,2020-04-22,3.793,13:03:24,2020-04-22 13:03:24.000
3.795,2020-04-22,3.7939999999999996,13:03:45,2020-04-22 13:03:45.000
3.7960000000000003,2020-04-22,3.795,13:03:54,2020-04-22 13:03:54.000
3.795,2020-04-22,3.7960000000000003,13:04:03,2020-04-22 13:04:03.000
3.7960000000000003,2020-04-22,3.795,13:04:18,2020-04-22 13:04:18.000
3.7969999999999997,2020-04-22,3.7960000000000003,13:04:45,2020-04-22 13:04:45.000
3.7960000000000003,2020-04-22,3.7969999999999997,13:04:54,2020-04-22 13:04:54.000
3.7969999999999997,2020-04-22,3.7960000000000003,13:05:00,2020-04-22 13:05:00.000
3.7960000000000003,2020-04-22,3.7969999999999997,13:05:09,2020-04-22 13:05:09.000
3.7969999999999997,2020-04-22,3.7960000000000003,13:05:15,2020-04-22 13:05:15.000
3.798,2020-04-22,3.7969999999999997,13:05:30,2020-04-22 13:05:30.000
3.799,2020-04-22,3.798,13:05:45,2020-04-22 13:05:45.000
3.8,2020-04-22,3.799,13:06:03,2020-04-22 13:06:03.000
3.801,2020-04-22,3.8,13:06:30,2020-04-22 13:06:30.000
3.802,2020-04-22,3.801,13:07:03,2020-04-22 13:07:03.000
3.803,2020-04-22,3.802,13:08:00,2020-04-22 13:08:00.000
3.802,2020-04-22,3.803,13:08:03,2020-04-22 13:08:03.000
3.803,2020-04-22,3.802,13:08:15,2020-04-22 13:08:15.000
3.802,2020-04-22,3.803,13:08:30,2020-04-22 13:08:30.000
3.803,2020-04-22,3.802,13:08:33,2020-04-22 13:08:33.000
3.802,2020-04-22,3.803,13:09:15,2020-04-22 13:09:15.000
3.803,2020-04-22,3.802,13:09:24,2020-04-22 13:09:24.000
3.802,2020-04-22,3.803,13:09:45,2020-04-22 13:09:45.000
3.803,2020-04-22,3.802,13:10:15,2020-04-22 13:10:15.000
3.804,2020-04-22,3.803,13:11:03,2020-04-22 13:11:03.000
3.805,2020-04-22,3.804,13:11:48,2020-04-22 13:11:48.000
3.804,2020-04-22,3.805,13:11:54,2020-04-22 13:11:54.000
3.805,2020-04-22,3.804,13:12:03,2020-04-22 13:12:03.000
3.806,2020-04-22,3.805,13:12:39,2020-04-22 13:12:39.000
3.807,2020-04-22,3.806,13:13:03,2020-04-22 13:13:03.000
3.806,2020-04-22,3.807,13:13:09,2020-04-22 13:13:09.000
3.807,2020-04-22,3.806,13:13:15,2020-04-22 13:13:15.000
3.806,2020-04-22,3.807,13:13:18,2020-04-22 13:13:18.000
3.805,2020-04-22,3.806,13:13:33,2020-04-22 13:13:33.000
3.806,2020-04-22,3.805,13:13:48,2020-04-22 13:13:48.000
3.805,2020-04-22,3.806,13:14:03,2020-04-22 13:14:03.000
3.806,2020-04-22,3.805,13:14:48,2020-04-22 13:14:48.000
3.807,2020-04-22,3.806,13:15:15,2020-04-22 13:15:15.000
3.8080000000000003,2020-04-22,3.807,13:15:33,2020-04-22 13:15:33.000
3.807,2020-04-22,3.8080000000000003,13:15:39,2020-04-22 13:15:39.000
3.8080000000000003,2020-04-22,3.807,13:17:24,2020-04-22 13:17:24.000
3.807,2020-04-22,3.8080000000000003,13:18:18,2020-04-22 13:18:18.000
3.8080000000000003,2020-04-22,3.807,13:18:33,2020-04-22 13:18:33.000
3.807,2020-04-22,3.8080000000000003,13:20:03,2020-04-22 13:20:03.000
3.8080000000000003,2020-04-22,3.807,13:20:15,2020-04-22 13:20:15.000
3.8089999999999997,2020-04-22,3.8080000000000003,13:20:33,2020-04-22 13:20:33.000
3.81,2020-04-22,3.8089999999999997,13:21:03,2020-04-22 13:21:03.000
3.8089999999999997,2020-04-22,3.81,13:21:25,2020-04-22 13:21:25.000
3.81,2020-04-22,3.8089999999999997,13:21:30,2020-04-22 13:21:30.000
3.8089999999999997,2020-04-22,3.81,13:21:49,2020-04-22 13:21:49.000
3.81,2020-04-22,3.8089999999999997,13:21:54,2020-04-22 13:21:54.000
3.8110000000000004,2020-04-22,3.81,13:22:33,2020-04-22 13:22:33.000
3.812,2020-04-22,3.8110000000000004,13:23:25,2020-04-22 13:23:25.000
3.8110000000000004,2020-04-22,3.812,13:23:33,2020-04-22 13:23:33.000
3.812,2020-04-22,3.8110000000000004,13:23:45,2020-04-22 13:23:45.000
3.81,2020-04-22,3.812,13:24:33,2020-04-22 13:24:33.000
3.8089999999999997,2020-04-22,3.81,13:24:48,2020-04-22 13:24:48.000
3.81,2020-04-22,3.8089999999999997,13:25:18,2020-04-22 13:25:18.000
3.8089999999999997,2020-04-22,3.81,13:25:30,2020-04-22 13:25:30.000
3.81,2020-04-22,3.8089999999999997,13:25:39,2020-04-22 13:25:39.000
3.8110000000000004,2020-04-22,3.81,13:26:49,2020-04-22 13:26:49.000
3.81,2020-04-22,3.8110000000000004,13:26:54,2020-04-22 13:26:54.000
3.8110000000000004,2020-04-22,3.81,13:27:00,2020-04-22 13:27:00.000
3.812,2020-04-22,3.8110000000000004,13:28:03,2020-04-22 13:28:03.000
3.8110000000000004,2020-04-22,3.812,13:28:15,2020-04-22 13:28:15.000
3.812,2020-04-22,3.8110000000000004,13:28:18,2020-04-22 13:28:18.000
3.813,2020-04-22,3.812,13:29:19,2020-04-22 13:29:19.000
3.8139999999999996,2020-04-22,3.813,13:29:34,2020-04-22 13:29:34.000
3.813,2020-04-22,3.8139999999999996,13:29:40,2020-04-22 13:29:40.000
3.8139999999999996,2020-04-22,3.813,13:29:48,2020-04-22 13:29:48.000
3.815,2020-04-22,3.8139999999999996,13:30:18,2020-04-22 13:30:18.000
3.8160000000000003,2020-04-22,3.815,13:30:33,2020-04-22 13:30:33.000
3.815,2020-04-22,3.8160000000000003,13:30:40,2020-04-22 13:30:40.000
3.8160000000000003,2020-04-22,3.815,13:31:18,2020-04-22 13:31:18.000
3.815,2020-04-22,3.8160000000000003,13:31:31,2020-04-22 13:31:31.000
3.8139999999999996,2020-04-22,3.815,13:31:40,2020-04-22 13:31:40.000
3.813,2020-04-22,3.8139999999999996,13:31:55,2020-04-22 13:31:55.000
3.8139999999999996,2020-04-22,3.813,13:32:24,2020-04-22 13:32:24.000
3.813,2020-04-22,3.8139999999999996,13:32:30,2020-04-22 13:32:30.000
3.8139999999999996,2020-04-22,3.813,13:32:33,2020-04-22 13:32:33.000
3.813,2020-04-22,3.8139999999999996,13:32:54,2020-04-22 13:32:54.000
3.8139999999999996,2020-04-22,3.813,13:33:00,2020-04-22 13:33:00.000
3.813,2020-04-22,3.8139999999999996,13:33:18,2020-04-22 13:33:18.000
3.812,2020-04-22,3.813,13:33:33,2020-04-22 13:33:33.000
3.813,2020-04-22,3.812,13:33:39,2020-04-22 13:33:39.000
3.812,2020-04-22,3.813,13:33:45,2020-04-22 13:33:45.000
3.813,2020-04-22,3.812,13:33:48,2020-04-22 13:33:48.000
3.8139999999999996,2020-04-22,3.813,13:34:24,2020-04-22 13:34:24.000
3.815,2020-04-22,3.8139999999999996,13:34:49,2020-04-22 13:34:49.000
3.8139999999999996,2020-04-22,3.815,13:34:54,2020-04-22 13:34:54.000
3.815,2020-04-22,3.8139999999999996,13:35:00,2020-04-22 13:35:00.000
3.8160000000000003,2020-04-22,3.815,13:35:24,2020-04-22 13:35:24.000
3.815,2020-04-22,3.8160000000000003,13:35:39,2020-04-22 13:35:39.000
3.8139999999999996,2020-04-22,3.815,13:35:54,2020-04-22 13:35:54.000
3.815,2020-04-22,3.8139999999999996,13:36:00,2020-04-22 13:36:00.000
3.8160000000000003,2020-04-22,3.815,13:36:18,2020-04-22 13:36:18.000
3.815,2020-04-22,3.8160000000000003,13:36:30,2020-04-22 13:36:30.000
3.8160000000000003,2020-04-22,3.815,13:36:34,2020-04-22 13:36:34.000
3.815,2020-04-22,3.8160000000000003,13:36:48,2020-04-22 13:36:48.000
3.8160000000000003,2020-04-22,3.815,13:37:33,2020-04-22 13:37:33.000
3.815,2020-04-22,3.8160000000000003,13:37:39,2020-04-22 13:37:39.000
3.8160000000000003,2020-04-22,3.815,13:38:09,2020-04-22 13:38:09.000
3.815,2020-04-22,3.8160000000000003,13:39:03,2020-04-22 13:39:03.000
3.8160000000000003,2020-04-22,3.815,13:39:09,2020-04-22 13:39:09.000
3.8169999999999997,2020-04-22,3.8160000000000003,13:40:24,2020-04-22 13:40:24.000
3.8160000000000003,2020-04-22,3.8169999999999997,13:40:40,2020-04-22 13:40:40.000
3.8169999999999997,2020-04-22,3.8160000000000003,13:40:46,2020-04-22 13:40:46.000
3.818,2020-04-22,3.8169999999999997,13:41:25,2020-04-22 13:41:25.000
3.819,2020-04-22,3.818,13:41:39,2020-04-22 13:41:39.000
3.82,2020-04-22,3.819,13:41:49,2020-04-22 13:41:49.000
3.821,2020-04-22,3.82,13:41:54,2020-04-22 13:41:54.000
3.82,2020-04-22,3.821,13:42:01,2020-04-22 13:42:01.000
3.821,2020-04-22,3.82,13:42:04,2020-04-22 13:42:04.000
3.822,2020-04-22,3.821,13:42:25,2020-04-22 13:42:25.000
3.821,2020-04-22,3.822,13:42:31,2020-04-22 13:42:31.000
3.822,2020-04-22,3.821,13:42:34,2020-04-22 13:42:34.000
3.821,2020-04-22,3.822,13:42:40,2020-04-22 13:42:40.000
3.822,2020-04-22,3.821,13:42:46,2020-04-22 13:42:46.000
3.821,2020-04-22,3.822,13:43:15,2020-04-22 13:43:15.000
3.822,2020-04-22,3.821,13:43:19,2020-04-22 13:43:19.000
3.821,2020-04-22,3.822,13:43:31,2020-04-22 13:43:31.000
3.82,2020-04-22,3.821,13:43:49,2020-04-22 13:43:49.000
3.821,2020-04-22,3.82,13:44:25,2020-04-22 13:44:25.000
3.82,2020-04-22,3.821,13:45:25,2020-04-22 13:45:25.000
3.819,2020-04-22,3.82,13:45:40,2020-04-22 13:45:40.000
3.82,2020-04-22,3.819,13:47:04,2020-04-22 13:47:04.000
3.819,2020-04-22,3.82,13:47:10,2020-04-22 13:47:10.000
3.82,2020-04-22,3.819,13:49:04,2020-04-22 13:49:04.000
3.819,2020-04-22,3.82,13:49:10,2020-04-22 13:49:10.000
3.82,2020-04-22,3.819,13:49:46,2020-04-22 13:49:46.000
3.819,2020-04-22,3.82,13:49:49,2020-04-22 13:49:49.000
3.818,2020-04-22,3.819,13:50:25,2020-04-22 13:50:25.000
3.819,2020-04-22,3.818,13:50:31,2020-04-22 13:50:31.000
3.818,2020-04-22,3.819,13:50:46,2020-04-22 13:50:46.000
3.819,2020-04-22,3.818,13:51:25,2020-04-22 13:51:25.000
3.818,2020-04-22,3.819,13:51:34,2020-04-22 13:51:34.000
3.819,2020-04-22,3.818,13:51:40,2020-04-22 13:51:40.000
3.818,2020-04-22,3.819,13:51:49,2020-04-22 13:51:49.000
3.819,2020-04-22,3.818,13:52:01,2020-04-22 13:52:01.000
3.818,2020-04-22,3.819,13:52:04,2020-04-22 13:52:04.000
3.819,2020-04-22,3.818,13:52:10,2020-04-22 13:52:10.000
3.818,2020-04-22,3.819,13:52:16,2020-04-22 13:52:16.000
3.819,2020-04-22,3.818,13:52:19,2020-04-22 13:52:19.000
3.82,2020-04-22,3.819,13:53:01,2020-04-22 13:53:01.000
3.819,2020-04-22,3.82,13:53:10,2020-04-22 13:53:10.000
3.818,2020-04-22,3.819,13:54:46,2020-04-22 13:54:46.000
3.8169999999999997,2020-04-22,3.818,13:55:04,2020-04-22 13:55:04.000
3.818,2020-04-22,3.8169999999999997,13:55:19,2020-04-22 13:55:19.000
3.8169999999999997,2020-04-22,3.818,13:55:40,2020-04-22 13:55:40.000
3.818,2020-04-22,3.8169999999999997,13:55:46,2020-04-22 13:55:46.000
3.8169999999999997,2020-04-22,3.818,13:55:55,2020-04-22 13:55:55.000
3.818,2020-04-22,3.8169999999999997,13:56:04,2020-04-22 13:56:04.000
3.8169999999999997,2020-04-22,3.818,13:56:16,2020-04-22 13:56:16.000
3.818,2020-04-22,3.8169999999999997,13:56:25,2020-04-22 13:56:25.000
3.819,2020-04-22,3.818,13:58:46,2020-04-22 13:58:46.000
3.82,2020-04-22,3.819,13:58:55,2020-04-22 13:58:55.000
3.819,2020-04-22,3.82,13:59:01,2020-04-22 13:59:01.000
3.82,2020-04-22,3.819,13:59:04,2020-04-22 13:59:04.000
3.819,2020-04-22,3.82,13:59:10,2020-04-22 13:59:10.000
3.82,2020-04-22,3.819,13:59:19,2020-04-22 13:59:19.000
3.821,2020-04-22,3.82,14:00:25,2020-04-22 14:00:25.000
3.82,2020-04-22,3.821,14:00:40,2020-04-22 14:00:40.000
3.819,2020-04-22,3.82,14:01:38,2020-04-22 14:01:38.000
3.82,2020-04-22,3.819,14:01:46,2020-04-22 14:01:46.000
3.819,2020-04-22,3.82,14:02:16,2020-04-22 14:02:16.000
3.82,2020-04-22,3.819,14:02:19,2020-04-22 14:02:19.000
3.819,2020-04-22,3.82,14:02:46,2020-04-22 14:02:46.000
3.82,2020-04-22,3.819,14:02:49,2020-04-22 14:02:49.000
3.821,2020-04-22,3.82,14:04:39,2020-04-22 14:04:39.000
3.82,2020-04-22,3.821,14:04:46,2020-04-22 14:04:46.000
3.821,2020-04-22,3.82,14:05:08,2020-04-22 14:05:08.000
3.82,2020-04-22,3.821,14:05:16,2020-04-22 14:05:16.000
3.821,2020-04-22,3.82,14:05:19,2020-04-22 14:05:19.000
3.822,2020-04-22,3.821,14:06:38,2020-04-22 14:06:38.000
3.821,2020-04-22,3.822,14:06:46,2020-04-22 14:06:46.000
3.822,2020-04-22,3.821,14:07:01,2020-04-22 14:07:01.000
3.821,2020-04-22,3.822,14:07:25,2020-04-22 14:07:25.000
3.82,2020-04-22,3.821,14:07:39,2020-04-22 14:07:39.000
3.819,2020-04-22,3.82,14:07:49,2020-04-22 14:07:49.000
3.818,2020-04-22,3.819,14:08:55,2020-04-22 14:08:55.000
3.819,2020-04-22,3.818,14:09:01,2020-04-22 14:09:01.000
3.818,2020-04-22,3.819,14:09:04,2020-04-22 14:09:04.000
3.819,2020-04-22,3.818,14:09:19,2020-04-22 14:09:19.000
3.818,2020-04-22,3.819,14:09:25,2020-04-22 14:09:25.000
3.819,2020-04-22,3.818,14:09:34,2020-04-22 14:09:34.000
3.818,2020-04-22,3.819,14:09:38,2020-04-22 14:09:38.000
3.819,2020-04-22,3.818,14:09:46,2020-04-22 14:09:46.000
3.82,2020-04-22,3.819,14:10:16,2020-04-22 14:10:16.000
3.821,2020-04-22,3.82,14:10:31,2020-04-22 14:10:31.000
3.822,2020-04-22,3.821,14:10:34,2020-04-22 14:10:34.000
3.823,2020-04-22,3.822,14:11:01,2020-04-22 14:11:01.000
3.824,2020-04-22,3.823,14:12:01,2020-04-22 14:12:01.000
3.823,2020-04-22,3.824,14:12:19,2020-04-22 14:12:19.000
3.824,2020-04-22,3.823,14:12:31,2020-04-22 14:12:31.000
3.823,2020-04-22,3.824,14:12:39,2020-04-22 14:12:39.000
3.822,2020-04-22,3.823,14:13:04,2020-04-22 14:13:04.000
3.823,2020-04-22,3.822,14:13:19,2020-04-22 14:13:19.000
3.822,2020-04-22,3.823,14:14:19,2020-04-22 14:14:19.000
3.823,2020-04-22,3.822,14:14:34,2020-04-22 14:14:34.000
3.822,2020-04-22,3.823,14:14:46,2020-04-22 14:14:46.000
3.823,2020-04-22,3.822,14:16:39,2020-04-22 14:16:39.000
3.824,2020-04-22,3.823,14:16:49,2020-04-22 14:16:49.000
3.823,2020-04-22,3.824,14:16:55,2020-04-22 14:16:55.000
3.824,2020-04-22,3.823,14:17:01,2020-04-22 14:17:01.000
3.823,2020-04-22,3.824,14:17:04,2020-04-22 14:17:04.000
3.824,2020-04-22,3.823,14:17:09,2020-04-22 14:17:09.000
3.825,2020-04-22,3.824,14:17:49,2020-04-22 14:17:49.000
3.824,2020-04-22,3.825,14:17:55,2020-04-22 14:17:55.000
3.825,2020-04-22,3.824,14:18:04,2020-04-22 14:18:04.000
3.826,2020-04-22,3.825,14:18:46,2020-04-22 14:18:46.000
3.827,2020-04-22,3.826,14:19:04,2020-04-22 14:19:04.000
3.826,2020-04-22,3.827,14:19:09,2020-04-22 14:19:09.000
3.827,2020-04-22,3.826,14:19:16,2020-04-22 14:19:16.000
3.826,2020-04-22,3.827,14:19:19,2020-04-22 14:19:19.000
3.827,2020-04-22,3.826,14:20:34,2020-04-22 14:20:34.000
3.826,2020-04-22,3.827,14:20:49,2020-04-22 14:20:49.000
3.825,2020-04-22,3.826,14:21:34,2020-04-22 14:21:34.000
3.824,2020-04-22,3.825,14:21:55,2020-04-22 14:21:55.000
3.825,2020-04-22,3.824,14:22:01,2020-04-22 14:22:01.000
3.824,2020-04-22,3.825,14:22:04,2020-04-22 14:22:04.000
3.826,2020-04-22,3.824,14:22:34,2020-04-22 14:22:34.000
3.825,2020-04-22,3.826,14:22:46,2020-04-22 14:22:46.000
3.826,2020-04-22,3.825,14:22:49,2020-04-22 14:22:49.000
3.825,2020-04-22,3.826,14:23:25,2020-04-22 14:23:25.000
3.826,2020-04-22,3.825,14:23:31,2020-04-22 14:23:31.000
3.825,2020-04-22,3.826,14:24:31,2020-04-22 14:24:31.000
3.826,2020-04-22,3.825,14:24:34,2020-04-22 14:24:34.000
3.825,2020-04-22,3.826,14:24:40,2020-04-22 14:24:40.000
3.824,2020-04-22,3.825,14:24:55,2020-04-22 14:24:55.000
3.825,2020-04-22,3.824,14:25:04,2020-04-22 14:25:04.000
3.824,2020-04-22,3.825,14:25:16,2020-04-22 14:25:16.000
3.823,2020-04-22,3.824,14:25:31,2020-04-22 14:25:31.000
3.824,2020-04-22,3.823,14:25:34,2020-04-22 14:25:34.000
3.823,2020-04-22,3.824,14:25:40,2020-04-22 14:25:40.000
3.824,2020-04-22,3.823,14:26:10,2020-04-22 14:26:10.000
3.823,2020-04-22,3.824,14:26:16,2020-04-22 14:26:16.000
3.822,2020-04-22,3.823,14:26:40,2020-04-22 14:26:40.000
3.823,2020-04-22,3.822,14:26:49,2020-04-22 14:26:49.000
3.822,2020-04-22,3.823,14:26:55,2020-04-22 14:26:55.000
3.823,2020-04-22,3.822,14:27:01,2020-04-22 14:27:01.000
3.822,2020-04-22,3.823,14:27:04,2020-04-22 14:27:04.000
3.821,2020-04-22,3.822,14:27:46,2020-04-22 14:27:46.000
3.822,2020-04-22,3.821,14:27:49,2020-04-22 14:27:49.000
3.821,2020-04-22,3.822,14:28:04,2020-04-22 14:28:04.000
3.822,2020-04-22,3.821,14:28:10,2020-04-22 14:28:10.000
3.821,2020-04-22,3.822,14:28:19,2020-04-22 14:28:19.000
3.82,2020-04-22,3.821,14:29:04,2020-04-22 14:29:04.000
3.821,2020-04-22,3.82,14:29:10,2020-04-22 14:29:10.000
3.82,2020-04-22,3.821,14:29:16,2020-04-22 14:29:16.000
3.821,2020-04-22,3.82,14:29:19,2020-04-22 14:29:19.000
3.82,2020-04-22,3.821,14:29:31,2020-04-22 14:29:31.000
3.821,2020-04-22,3.82,14:29:34,2020-04-22 14:29:34.000
3.82,2020-04-22,3.821,14:29:40,2020-04-22 14:29:40.000
3.819,2020-04-22,3.82,14:30:40,2020-04-22 14:30:40.000
3.82,2020-04-22,3.819,14:30:49,2020-04-22 14:30:49.000
3.819,2020-04-22,3.82,14:31:04,2020-04-22 14:31:04.000
3.82,2020-04-22,3.819,14:31:10,2020-04-22 14:31:10.000
