timestamp,iopv,time,date,iopv_lag
15:02.1,3.792,12:15:02 AM,4/17/2020,
25:01.0,3.798,9:25:01 AM,4/17/2020,3.792
25:06.0,3.804,12:25:06 AM,4/17/2020,3.798
25:11.0,3.82,9:25:11 AM,4/17/2020,3.804
30:04.5,3.821,12:30:04 AM,4/17/2020,3.82
30:16.5,3.823,12:30:16 AM,4/17/2020,3.821
30:25.5,3.824,12:30:26 AM,4/17/2020,3.823
30:31.5,3.823,12:30:31 AM,4/17/2020,3.824
30:49.5,3.822,12:30:50 AM,4/17/2020,3.823
30:55.5,3.821,12:30:56 AM,4/17/2020,3.822
31:01.5,3.82,12:31:02 AM,4/17/2020,3.821
31:16.5,3.819,12:31:17 AM,4/17/2020,3.82
31:19.5,3.818,12:31:20 AM,4/17/2020,3.819
31:34.5,3.817,12:31:35 AM,4/17/2020,3.818
31:40.5,3.818,12:31:40 AM,4/17/2020,3.817
31:55.5,3.819,12:31:55 AM,4/17/2020,3.818
32:34.5,3.82,12:32:35 AM,4/17/2020,3.819
32:49.5,3.821,12:32:50 AM,4/17/2020,3.82
33:01.4,3.82,12:33:01 AM,4/17/2020,3.821
33:04.5,3.821,12:33:05 AM,4/17/2020,3.82
33:16.5,3.82,12:33:16 AM,4/17/2020,3.821
33:25.5,3.819,12:33:25 AM,4/17/2020,3.82
33:34.5,3.818,12:33:35 AM,4/17/2020,3.819
33:46.5,3.817,12:33:46 AM,4/17/2020,3.818
33:49.5,3.818,12:33:50 AM,4/17/2020,3.817
33:55.5,3.817,12:33:55 AM,4/17/2020,3.818
34:16.5,3.818,12:34:16 AM,4/17/2020,3.817
34:34.5,3.817,12:34:35 AM,4/17/2020,3.818
35:04.5,3.816,12:35:05 AM,4/17/2020,3.817
35:25.5,3.817,12:35:25 AM,4/17/2020,3.816
35:34.5,3.816,12:35:35 AM,4/17/2020,3.817
35:40.5,3.817,12:35:40 AM,4/17/2020,3.816
36:10.5,3.816,12:36:11 AM,4/17/2020,3.817
36:16.5,3.815,12:36:16 AM,4/17/2020,3.816
36:31.5,3.814,12:36:31 AM,4/17/2020,3.815
36:34.5,3.813,12:36:35 AM,4/17/2020,3.814
36:40.5,3.814,12:36:40 AM,4/17/2020,3.813
37:10.5,3.813,12:37:10 AM,4/17/2020,3.814
37:19.5,3.814,12:37:20 AM,4/17/2020,3.813
37:25.5,3.813,12:37:25 AM,4/17/2020,3.814
37:31.5,3.812,12:37:31 AM,4/17/2020,3.813
37:46.5,3.811,12:37:46 AM,4/17/2020,3.812
37:49.5,3.812,12:37:49 AM,4/17/2020,3.811
37:55.5,3.811,12:37:56 AM,4/17/2020,3.812
38:04.5,3.81,12:38:04 AM,4/17/2020,3.811
38:19.5,3.811,12:38:19 AM,4/17/2020,3.81
38:34.5,3.812,12:38:34 AM,4/17/2020,3.811
38:55.5,3.813,12:38:55 AM,4/17/2020,3.812
39:31.5,3.814,12:39:31 AM,4/17/2020,3.813
39:40.5,3.815,12:39:41 AM,4/17/2020,3.814
40:01.5,3.816,12:40:02 AM,4/17/2020,3.815
40:10.5,3.815,12:40:10 AM,4/17/2020,3.816
40:16.5,3.816,12:40:17 AM,4/17/2020,3.815
40:19.5,3.815,12:40:20 AM,4/17/2020,3.816
40:25.5,3.814,12:40:25 AM,4/17/2020,3.815
40:34.5,3.813,12:40:35 AM,4/17/2020,3.814
40:55.5,3.812,12:40:55 AM,4/17/2020,3.813
41:49.5,3.811,12:41:50 AM,4/17/2020,3.812
41:55.5,3.812,12:41:56 AM,4/17/2020,3.811
42:19.5,3.811,12:42:20 AM,4/17/2020,3.812
42:40.5,3.81,12:42:40 AM,4/17/2020,3.811
42:46.5,3.811,12:42:46 AM,4/17/2020,3.81
42:49.5,3.81,12:42:50 AM,4/17/2020,3.811
43:10.5,3.809,12:43:10 AM,4/17/2020,3.81
43:25.5,3.81,12:43:25 AM,4/17/2020,3.809
43:34.4,3.811,12:43:34 AM,4/17/2020,3.81
43:46.5,3.812,12:43:47 AM,4/17/2020,3.811
43:49.5,3.811,12:43:50 AM,4/17/2020,3.812
43:55.5,3.812,12:43:55 AM,4/17/2020,3.811
44:25.5,3.813,12:44:25 AM,4/17/2020,3.812
44:34.5,3.812,12:44:35 AM,4/17/2020,3.813
44:46.5,3.813,12:44:46 AM,4/17/2020,3.812
45:19.5,3.814,12:45:20 AM,4/17/2020,3.813
45:25.5,3.813,12:45:26 AM,4/17/2020,3.814
45:31.6,3.814,12:45:32 AM,4/17/2020,3.813
45:40.5,3.813,12:45:41 AM,4/17/2020,3.814
45:49.5,3.814,12:45:50 AM,4/17/2020,3.813
46:10.6,3.815,12:46:11 AM,4/17/2020,3.814
46:25.6,3.816,12:46:26 AM,4/17/2020,3.815
46:40.5,3.817,12:46:40 AM,4/17/2020,3.816
46:46.5,3.818,12:46:46 AM,4/17/2020,3.817
47:01.5,3.819,12:47:01 AM,4/17/2020,3.818
47:04.5,3.82,12:47:05 AM,4/17/2020,3.819
47:10.5,3.822,12:47:11 AM,4/17/2020,3.82
47:16.5,3.823,12:47:16 AM,4/17/2020,3.822
47:19.5,3.824,12:47:20 AM,4/17/2020,3.823
48:10.5,3.826,12:48:11 AM,4/17/2020,3.824
48:55.6,3.828,12:48:56 AM,4/17/2020,3.826
49:10.6,3.829,12:49:11 AM,4/17/2020,3.828
49:34.6,3.828,12:49:35 AM,4/17/2020,3.829
49:40.6,3.829,12:49:41 AM,4/17/2020,3.828
49:46.6,3.828,12:49:47 AM,4/17/2020,3.829
49:55.6,3.827,12:49:56 AM,4/17/2020,3.828
50:16.6,3.828,12:50:17 AM,4/17/2020,3.827
50:40.5,3.827,12:50:41 AM,4/17/2020,3.828
50:46.5,3.828,12:50:46 AM,4/17/2020,3.827
51:01.6,3.827,12:51:02 AM,4/17/2020,3.828
51:16.6,3.826,12:51:17 AM,4/17/2020,3.827
51:55.6,3.825,12:51:56 AM,4/17/2020,3.826
52:01.6,3.826,12:52:02 AM,4/17/2020,3.825
52:25.6,3.825,12:52:26 AM,4/17/2020,3.826
52:31.6,3.826,12:52:32 AM,4/17/2020,3.825
52:40.6,3.827,12:52:41 AM,4/17/2020,3.826
53:01.6,3.828,12:53:02 AM,4/17/2020,3.827
53:04.6,3.827,12:53:05 AM,4/17/2020,3.828
53:10.6,3.828,12:53:11 AM,4/17/2020,3.827
53:31.6,3.827,12:53:32 AM,4/17/2020,3.828
53:46.6,3.826,12:53:47 AM,4/17/2020,3.827
54:04.6,3.825,12:54:05 AM,4/17/2020,3.826
54:10.6,3.826,12:54:11 AM,4/17/2020,3.825
54:31.6,3.825,12:54:32 AM,4/17/2020,3.826
54:40.6,3.824,12:54:41 AM,4/17/2020,3.825
55:16.5,3.823,12:55:17 AM,4/17/2020,3.824
55:19.6,3.824,12:55:20 AM,4/17/2020,3.823
55:49.6,3.825,12:55:50 AM,4/17/2020,3.824
56:01.6,3.826,12:56:02 AM,4/17/2020,3.825
56:04.6,3.825,12:56:05 AM,4/17/2020,3.826
56:25.6,3.826,12:56:26 AM,4/17/2020,3.825
56:40.6,3.827,12:56:41 AM,4/17/2020,3.826
57:01.6,3.828,12:57:02 AM,4/17/2020,3.827
57:16.6,3.829,12:57:17 AM,4/17/2020,3.828
57:25.6,3.828,12:57:26 AM,4/17/2020,3.829
57:31.6,3.829,12:57:32 AM,4/17/2020,3.828
58:25.6,3.83,12:58:26 AM,4/17/2020,3.829
59:31.6,3.829,12:59:32 AM,4/17/2020,3.83
59:40.6,3.83,12:59:41 AM,4/17/2020,3.829
59:46.6,3.829,12:59:47 AM,4/17/2020,3.83
59:55.6,3.83,12:59:56 AM,4/17/2020,3.829
00:01.6,3.829,12:00:02 AM,4/17/2020,3.83
00:10.6,3.83,12:00:11 AM,4/17/2020,3.829
00:16.6,3.829,12:00:17 AM,4/17/2020,3.83
00:19.6,3.83,12:00:20 AM,4/17/2020,3.829
00:31.6,3.829,12:00:32 AM,4/17/2020,3.83
00:49.6,3.828,12:00:50 AM,4/17/2020,3.829
01:01.6,3.827,12:01:02 AM,4/17/2020,3.828
01:04.6,3.826,12:01:05 AM,4/17/2020,3.827
01:10.6,3.825,12:01:11 AM,4/17/2020,3.826
01:16.6,3.824,12:01:17 AM,4/17/2020,3.825
01:19.6,3.823,12:01:20 AM,4/17/2020,3.824
01:31.6,3.822,12:01:32 AM,4/17/2020,3.823
01:34.6,3.821,12:01:35 AM,4/17/2020,3.822
01:55.6,3.82,12:01:56 AM,4/17/2020,3.821
02:16.6,3.819,12:02:17 AM,4/17/2020,3.82
02:25.6,3.82,12:02:26 AM,4/17/2020,3.819
