timestamp,Iopv
04:05.3,2.789
04:08.3,2.789
04:11.3,2.789
04:14.3,2.789
04:17.3,2.789
04:20.3,2.789
04:23.3,2.789
04:26.3,2.79
04:29.0,2.789
04:29.7,2.789
04:32.2,2.789
04:35.3,2.79
04:38.3,2.79
04:41.3,2.789
04:44.3,2.79
04:47.3,2.79
04:50.3,2.79
04:53.3,2.79
04:56.3,2.79
04:59.2,2.79
05:02.3,2.79
05:05.3,2.791
05:08.3,2.791
05:11.3,2.791
05:14.3,2.791
05:17.3,2.791
05:20.3,2.79
05:23.3,2.79
05:26.3,2.79
05:29.3,2.791
05:32.3,2.791
05:35.3,2.79
05:38.3,2.79
05:41.3,2.791
05:44.3,2.791
05:47.3,2.791
05:50.3,2.79
05:53.3,2.79
05:56.3,2.791
05:59.3,2.791
06:02.3,2.791
06:05.3,2.791
06:08.3,2.791
06:11.3,2.791
06:14.3,2.791
06:17.3,2.791
06:20.3,2.791
06:23.3,2.791
06:26.3,2.791
06:29.3,2.791
06:32.3,2.791
06:35.3,2.791
06:38.3,2.791
06:41.3,2.792
06:44.3,2.791
06:47.3,2.791
06:50.3,2.792
06:53.3,2.792
06:56.3,2.792
06:59.3,2.792
07:02.3,2.792
07:05.3,2.792
07:08.3,2.792
07:11.3,2.792
07:14.3,2.792
07:17.3,2.792
07:20.3,2.792
07:23.3,2.792
07:26.3,2.792
07:29.3,2.792
07:32.3,2.792
07:35.3,2.792
07:38.3,2.792
07:41.3,2.792
07:44.3,2.792
07:47.3,2.792
07:50.3,2.792
07:53.3,2.792
07:56.3,2.792
07:59.3,2.792
08:02.3,2.792
08:05.3,2.792
08:08.3,2.792
08:11.3,2.791
08:14.3,2.792
08:17.3,2.792
08:20.3,2.792
08:23.3,2.792
08:26.3,2.791
08:29.3,2.791
08:32.3,2.791
08:35.3,2.791
08:38.3,2.791
08:41.3,2.791
08:44.3,2.791
08:47.3,2.791
08:50.3,2.791
08:53.3,2.791
08:56.3,2.791
08:59.3,2.791
09:02.3,2.791
09:05.3,2.791
09:08.3,2.791
09:11.3,2.791
09:14.3,2.791
09:17.3,2.791
09:20.3,2.79
09:23.3,2.79
09:26.3,2.79
