timestamp,Iopv
02:18.0,3.887
02:21.0,3.887
02:24.0,3.887
02:27.0,3.887
02:30.0,3.887
02:33.0,3.887
02:36.0,3.887
02:39.0,3.887
02:42.0,3.887
02:45.0,3.887
02:48.0,3.888
02:51.0,3.888
02:54.0,3.888
02:57.0,3.888
03:00.0,3.888
03:03.0,3.89
03:06.0,3.89
03:09.0,3.89
03:12.0,3.89
03:15.0,3.89
03:18.0,3.89
03:21.0,3.89
03:24.0,3.89
03:27.0,3.89
03:30.0,3.89
03:33.0,3.892
03:36.0,3.892
03:39.0,3.892
03:42.0,3.892
03:45.0,3.892
03:48.0,3.894
03:51.0,3.894
03:54.0,3.894
03:57.0,3.894
04:00.0,3.894
04:03.0,3.896
04:06.0,3.896
04:09.0,3.896
04:12.0,3.896
04:15.0,3.896
04:18.0,3.898
04:21.0,3.898
04:24.0,3.898
04:27.0,3.898
04:30.0,3.898
04:33.0,3.898
04:36.0,3.898
04:39.0,3.898
04:42.0,3.898
04:45.0,3.898
04:48.0,3.899
04:51.0,3.899
04:54.0,3.899
04:57.0,3.899
05:00.0,3.899
05:03.0,3.9
05:06.0,3.9
05:09.0,3.9
05:12.0,3.9
05:15.0,3.9
05:18.0,3.9
05:21.0,3.9
05:24.0,3.9
05:27.0,3.9
05:30.0,3.9
05:33.0,3.9
05:36.0,3.9
05:39.0,3.9
05:42.0,3.9
05:45.0,3.9
05:48.0,3.9
05:51.0,3.9
05:54.0,3.9
05:57.0,3.9
06:00.0,3.9
06:03.0,3.9
06:06.0,3.9
06:09.0,3.9
06:12.0,3.9
06:15.0,3.9
06:18.0,3.9
06:21.0,3.9
06:24.0,3.9
06:27.0,3.9
06:30.0,3.9
06:33.0,3.9
06:36.0,3.899
06:39.0,3.899
06:42.0,3.899
06:45.0,3.899
06:48.0,3.899
06:51.0,3.9
06:54.0,3.9
06:57.0,3.9
07:00.0,3.9
07:03.0,3.9
07:06.0,3.901
07:09.0,3.901
07:12.0,3.901
07:15.0,3.901
07:18.0,3.901
07:21.0,3.901
07:24.0,3.901
07:27.0,3.901
07:30.0,3.901
07:33.0,3.901
07:36.0,3.901
07:39.0,3.901
07:42.0,3.901
07:45.0,3.901
07:48.0,3.901
07:51.0,3.9
07:54.0,3.9
07:57.0,3.9
08:00.0,3.9
08:03.0,3.9
08:06.0,3.9
08:09.0,3.9
08:12.0,3.9
08:15.0,3.9
08:18.0,3.9
08:21.0,3.899
08:24.0,3.899
08:27.0,3.899
08:30.0,3.899
08:33.0,3.899
08:36.0,3.899
08:39.0,3.899
08:42.0,3.899
08:45.0,3.899
08:51.0,3.899
08:54.0,3.899
08:57.0,3.899
09:00.0,3.899
09:03.0,3.899
09:06.0,3.899
09:09.0,3.899
09:12.0,3.899
09:15.0,3.899
09:18.0,3.899
09:21.0,3.899
09:24.0,3.899
09:27.0,3.899
09:30.0,3.899
09:33.0,3.899
09:36.0,3.898
09:39.0,3.898
09:42.0,3.898
09:45.0,3.898
09:48.0,3.898
09:51.0,3.898
09:54.0,3.898
09:57.0,3.898
10:00.0,3.898
10:03.0,3.898
10:06.0,3.898
10:09.0,3.898
10:12.0,3.898
10:15.0,3.898
10:18.0,3.898
10:21.0,3.899
10:24.0,3.899
10:27.0,3.899
10:30.0,3.899
10:33.0,3.899
10:36.0,3.9
10:39.0,3.9
10:42.0,3.9
10:45.0,3.9
10:48.0,3.9
10:51.0,3.9
10:54.0,3.9
10:57.0,3.9
11:00.0,3.9
11:03.0,3.9
11:06.0,3.901
11:09.0,3.901
11:12.0,3.901
11:15.0,3.901
11:18.0,3.901
11:21.0,3.902
11:24.0,3.902
11:27.0,3.902
11:30.0,3.902
11:33.0,3.902
11:36.0,3.902
11:39.0,3.902
11:42.0,3.902
11:45.0,3.902
11:48.0,3.902
11:51.0,3.903
11:54.0,3.903
11:57.0,3.903
12:00.0,3.903
12:03.0,3.903
12:06.0,3.903
12:09.0,3.904
12:12.0,3.904
12:15.0,3.904
12:18.0,3.904
12:21.0,3.904
12:24.0,3.903
12:27.0,3.903
12:30.0,3.903
12:33.0,3.903
12:36.0,3.903
12:39.0,3.9
12:42.0,3.9
12:45.0,3.9
12:48.0,3.9
12:51.0,3.9
12:54.0,3.9
12:57.0,3.9
13:00.0,3.9
13:03.0,3.9
13:06.0,3.9
13:09.0,3.9
13:12.0,3.9
13:15.0,3.9
13:18.0,3.9
13:21.0,3.9
13:24.0,3.9
13:27.0,3.9
13:30.0,3.9
13:33.0,3.9
13:36.0,3.9
13:39.0,3.901
13:42.0,3.901
13:45.0,3.901
13:48.0,3.901
13:51.0,3.901
13:54.0,3.902
13:57.0,3.902
14:00.0,3.902
14:03.0,3.902
14:06.0,3.902
14:09.0,3.902
14:12.0,3.902
14:15.0,3.902
14:18.0,3.902
14:21.0,3.902
14:24.0,3.902
14:27.0,3.902
14:30.0,3.902
14:33.0,3.902
14:36.0,3.902
14:39.0,3.902
14:42.0,3.902
14:45.0,3.902
14:48.0,3.902
14:51.0,3.902
14:54.0,3.902
14:57.0,3.902
15:00.0,3.902
15:03.0,3.902
15:06.0,3.902
15:09.0,3.901
15:12.0,3.901
15:15.0,3.901
15:18.0,3.901
15:21.0,3.901
15:24.0,3.903
15:27.0,3.903
15:30.0,3.903
15:33.0,3.903
15:36.0,3.903
15:39.0,3.902
15:42.0,3.902
15:45.0,3.902
15:48.0,3.902
15:51.0,3.902
15:54.0,3.902
15:57.0,3.902
16:00.0,3.902
16:03.0,3.902
16:06.0,3.902
16:09.0,3.903
16:12.0,3.903
16:15.0,3.903
16:18.0,3.903
16:21.0,3.903
16:24.0,3.902
16:27.0,3.902
16:30.0,3.902
16:33.0,3.902
16:36.0,3.902
16:39.0,3.902
16:42.0,3.902
16:45.0,3.902
16:48.0,3.902
16:51.0,3.902
16:54.0,3.901
16:57.0,3.901
17:00.0,3.901
17:03.0,3.901
17:06.0,3.901
17:09.0,3.9
17:12.0,3.9
17:15.0,3.9
17:18.0,3.9
17:21.0,3.9
17:24.0,3.9
17:27.0,3.9
17:30.0,3.9
17:33.0,3.9
17:36.0,3.9
17:39.0,3.899
17:42.0,3.899
17:45.0,3.899
17:48.0,3.899
17:51.0,3.899
17:54.0,3.899
17:57.0,3.899
18:00.0,3.899
18:03.0,3.899
18:06.0,3.899
18:09.0,3.898
18:12.0,3.898
18:15.0,3.898
18:18.0,3.898
18:21.0,3.898
18:24.0,3.898
