timestamp,iopv,time,date,iopv_lag
2020-04-27 09:15:03.430,3.787,09:15:03.430000,2020-04-27,
2020-04-27 09:25:04.001,3.79,09:25:04.001000,2020-04-27,3.787
2020-04-27 09:25:04.001,3.798,09:25:04.001000,2020-04-27,3.79
2020-04-27 09:30:11.720,3.799,09:30:11.720000,2020-04-27,3.798
2020-04-27 09:30:17.720,3.802,09:30:17.720000,2020-04-27,3.799
2020-04-27 09:30:26.730,3.803,09:30:26.730000,2020-04-27,3.802
2020-04-27 09:30:38.721,3.804,09:30:38.721000,2020-04-27,3.803
2020-04-27 09:30:41.720,3.803,09:30:41.720000,2020-04-27,3.804
2020-04-27 09:30:53.731,3.802,09:30:53.731000,2020-04-27,3.803
2020-04-27 09:31:08.740,3.801,09:31:08.740000,2020-04-27,3.802
2020-04-27 09:31:17.710,3.8,09:31:17.710000,2020-04-27,3.801
2020-04-27 09:31:26.710,3.799,09:31:26.710000,2020-04-27,3.8
2020-04-27 09:31:38.721,3.798,09:31:38.721000,2020-04-27,3.799
2020-04-27 09:31:41.710,3.799,09:31:41.710000,2020-04-27,3.798
2020-04-27 09:31:47.711,3.8,09:31:47.711000,2020-04-27,3.799
2020-04-27 09:31:53.720,3.801,09:31:53.720000,2020-04-27,3.8
2020-04-27 09:32:02.740,3.802,09:32:02.740000,2020-04-27,3.801
2020-04-27 09:32:08.711,3.801,09:32:08.711000,2020-04-27,3.802
2020-04-27 09:32:32.701,3.8,09:32:32.701000,2020-04-27,3.801
2020-04-27 09:32:41.721,3.799,09:32:41.721000,2020-04-27,3.8
2020-04-27 09:32:56.730,3.798,09:32:56.730000,2020-04-27,3.799
2020-04-27 09:33:02.741,3.799,09:33:02.741000,2020-04-27,3.798
2020-04-27 09:33:08.710,3.798,09:33:08.710000,2020-04-27,3.799
2020-04-27 09:33:26.751,3.797,09:33:26.751000,2020-04-27,3.798
2020-04-27 09:33:32.741,3.798,09:33:32.741000,2020-04-27,3.797
2020-04-27 09:33:38.731,3.797,09:33:38.731000,2020-04-27,3.798
2020-04-27 09:34:02.740,3.796,09:34:02.740000,2020-04-27,3.797
2020-04-27 09:34:32.740,3.797,09:34:32.740000,2020-04-27,3.796
2020-04-27 09:34:53.730,3.796,09:34:53.730000,2020-04-27,3.797
2020-04-27 09:35:08.751,3.797,09:35:08.751000,2020-04-27,3.796
2020-04-27 09:35:17.751,3.796,09:35:17.751000,2020-04-27,3.797
2020-04-27 09:35:32.730,3.795,09:35:32.730000,2020-04-27,3.796
2020-04-27 09:35:38.731,3.796,09:35:38.731000,2020-04-27,3.795
2020-04-27 09:35:47.741,3.795,09:35:47.741000,2020-04-27,3.796
2020-04-27 09:36:02.701,3.796,09:36:02.701000,2020-04-27,3.795
2020-04-27 09:36:17.741,3.798,09:36:17.741000,2020-04-27,3.796
2020-04-27 09:36:26.751,3.8,09:36:26.751000,2020-04-27,3.798
2020-04-27 09:36:47.750,3.799,09:36:47.750000,2020-04-27,3.8
2020-04-27 09:37:23.751,3.798,09:37:23.751000,2020-04-27,3.799
2020-04-27 09:37:26.750,3.799,09:37:26.750000,2020-04-27,3.798
2020-04-27 09:37:32.751,3.798,09:37:32.751000,2020-04-27,3.799
2020-04-27 09:38:11.771,3.799,09:38:11.771000,2020-04-27,3.798
2020-04-27 09:38:26.770,3.798,09:38:26.770000,2020-04-27,3.799
2020-04-27 09:38:56.770,3.797,09:38:56.770000,2020-04-27,3.798
2020-04-27 09:39:08.761,3.796,09:39:08.761000,2020-04-27,3.797
2020-04-27 09:39:38.771,3.797,09:39:38.771000,2020-04-27,3.796
2020-04-27 09:39:41.771,3.796,09:39:41.771000,2020-04-27,3.797
2020-04-27 09:39:53.761,3.797,09:39:53.761000,2020-04-27,3.796
2020-04-27 09:39:56.760,3.796,09:39:56.760000,2020-04-27,3.797
2020-04-27 09:40:02.771,3.797,09:40:02.771000,2020-04-27,3.796
2020-04-27 09:40:11.781,3.796,09:40:11.781000,2020-04-27,3.797
2020-04-27 09:40:17.761,3.797,09:40:17.761000,2020-04-27,3.796
2020-04-27 09:40:26.761,3.796,09:40:26.761000,2020-04-27,3.797
2020-04-27 09:40:41.780,3.795,09:40:41.780000,2020-04-27,3.796
2020-04-27 09:40:56.790,3.794,09:40:56.790000,2020-04-27,3.795
2020-04-27 09:41:02.770,3.792,09:41:02.770000,2020-04-27,3.794
2020-04-27 09:41:11.740,3.791,09:41:11.740000,2020-04-27,3.792
2020-04-27 09:41:26.751,3.79,09:41:26.751000,2020-04-27,3.791
2020-04-27 09:41:41.770,3.791,09:41:41.770000,2020-04-27,3.79
2020-04-27 09:41:56.791,3.79,09:41:56.791000,2020-04-27,3.791
2020-04-27 09:42:11.781,3.789,09:42:11.781000,2020-04-27,3.79
2020-04-27 09:42:26.781,3.788,09:42:26.781000,2020-04-27,3.789
2020-04-27 09:42:38.771,3.787,09:42:38.771000,2020-04-27,3.788
2020-04-27 09:42:47.740,3.786,09:42:47.740000,2020-04-27,3.787
2020-04-27 09:42:56.800,3.785,09:42:56.800000,2020-04-27,3.786
2020-04-27 09:43:08.770,3.784,09:43:08.770000,2020-04-27,3.785
2020-04-27 09:43:11.790,3.785,09:43:11.790000,2020-04-27,3.784
2020-04-27 09:43:17.780,3.786,09:43:17.780000,2020-04-27,3.785
2020-04-27 09:43:23.791,3.788,09:43:23.791000,2020-04-27,3.786
2020-04-27 09:44:02.780,3.789,09:44:02.780000,2020-04-27,3.788
2020-04-27 09:44:08.791,3.79,09:44:08.791000,2020-04-27,3.789
2020-04-27 09:44:11.730,3.789,09:44:11.730000,2020-04-27,3.79
2020-04-27 09:44:17.780,3.79,09:44:17.780000,2020-04-27,3.789
2020-04-27 09:44:26.791,3.791,09:44:26.791000,2020-04-27,3.79
2020-04-27 09:44:32.791,3.79,09:44:32.791000,2020-04-27,3.791
2020-04-27 09:44:38.781,3.791,09:44:38.781000,2020-04-27,3.79
2020-04-27 09:45:32.790,3.792,09:45:32.790000,2020-04-27,3.791
2020-04-27 09:45:38.790,3.793,09:45:38.790000,2020-04-27,3.792
2020-04-27 09:45:41.800,3.792,09:45:41.800000,2020-04-27,3.793
2020-04-27 09:46:02.761,3.793,09:46:02.761000,2020-04-27,3.792
2020-04-27 09:46:11.740,3.794,09:46:11.740000,2020-04-27,3.793
2020-04-27 09:46:17.811,3.795,09:46:17.811000,2020-04-27,3.794
2020-04-27 09:46:23.780,3.797,09:46:23.780000,2020-04-27,3.795
2020-04-27 09:46:32.801,3.799,09:46:32.801000,2020-04-27,3.797
2020-04-27 09:46:38.801,3.8,09:46:38.801000,2020-04-27,3.799
2020-04-27 09:46:41.790,3.801,09:46:41.790000,2020-04-27,3.8
2020-04-27 09:46:47.811,3.802,09:46:47.811000,2020-04-27,3.801
2020-04-27 09:47:23.800,3.803,09:47:23.800000,2020-04-27,3.802
2020-04-27 09:47:41.791,3.804,09:47:41.791000,2020-04-27,3.803
2020-04-27 09:47:47.821,3.805,09:47:47.821000,2020-04-27,3.804
