timestamp,iopv
2020-04-27 09:15:01.651,2.764
2020-04-27 09:15:04.680,2.764
2020-04-27 09:15:07.641,2.764
2020-04-27 09:15:10.620,2.764
2020-04-27 09:15:13.610,2.764
2020-04-27 09:15:19.611,2.764
2020-04-27 09:15:28.611,2.764
2020-04-27 09:15:31.610,2.764
2020-04-27 09:15:34.611,2.764
2020-04-27 09:15:37.611,2.764
2020-04-27 09:15:46.610,2.764
2020-04-27 09:16:07.611,2.764
2020-04-27 09:16:10.621,2.764
2020-04-27 09:16:13.611,2.764
2020-04-27 09:16:25.621,2.764
2020-04-27 09:16:31.611,2.764
2020-04-27 09:16:46.621,2.764
2020-04-27 09:16:49.610,2.764
2020-04-27 09:16:58.610,2.764
2020-04-27 09:17:10.621,2.764
2020-04-27 09:17:16.620,2.764
2020-04-27 09:17:22.620,2.764
2020-04-27 09:17:28.621,2.764
2020-04-27 09:17:31.620,2.764
2020-04-27 09:17:34.621,2.764
2020-04-27 09:17:37.620,2.764
2020-04-27 09:17:49.621,2.764
2020-04-27 09:17:52.620,2.764
2020-04-27 09:18:04.621,2.764
2020-04-27 09:18:22.621,2.764
2020-04-27 09:18:28.621,2.764
2020-04-27 09:18:31.621,2.764
2020-04-27 09:18:37.621,2.764
2020-04-27 09:18:40.620,2.764
2020-04-27 09:18:46.640,2.764
2020-04-27 09:19:13.630,2.764
2020-04-27 09:19:19.631,2.764
2020-04-27 09:19:22.630,2.764
2020-04-27 09:19:25.631,2.764
2020-04-27 09:19:46.630,2.764
2020-04-27 09:19:58.631,2.764
2020-04-27 09:20:34.630,2.764
2020-04-27 09:20:40.641,2.764
2020-04-27 09:20:49.630,2.764
2020-04-27 09:20:58.631,2.764
2020-04-27 09:21:07.631,2.764
2020-04-27 09:21:16.641,2.764
2020-04-27 09:21:19.640,2.764
2020-04-27 09:21:25.641,2.764
2020-04-27 09:21:34.641,2.764
2020-04-27 09:21:46.640,2.764
2020-04-27 09:21:49.641,2.764
2020-04-27 09:21:52.630,2.764
2020-04-27 09:21:55.641,2.764
2020-04-27 09:22:01.640,2.764
2020-04-27 09:22:07.640,2.764
2020-04-27 09:22:10.640,2.764
2020-04-27 09:22:13.641,2.764
2020-04-27 09:22:16.640,2.764
2020-04-27 09:22:22.640,2.764
2020-04-27 09:22:34.641,2.764
2020-04-27 09:22:37.641,2.764
2020-04-27 09:22:49.640,2.764
2020-04-27 09:22:52.651,2.764
2020-04-27 09:23:04.640,2.764
2020-04-27 09:23:10.640,2.764
2020-04-27 09:23:13.641,2.764
2020-04-27 09:23:16.651,2.764
2020-04-27 09:23:22.650,2.764
2020-04-27 09:23:25.640,2.764
2020-04-27 09:23:28.640,2.764
2020-04-27 09:23:31.641,2.764
2020-04-27 09:23:34.651,2.764
2020-04-27 09:23:52.640,2.764
2020-04-27 09:24:04.651,2.764
2020-04-27 09:24:07.650,2.764
2020-04-27 09:24:13.651,2.764
2020-04-27 09:24:16.840,2.764
2020-04-27 09:24:19.641,2.764
2020-04-27 09:24:22.650,2.764
2020-04-27 09:24:25.641,2.764
2020-04-27 09:24:28.651,2.764
2020-04-27 09:24:31.650,2.764
2020-04-27 09:24:34.651,2.764
2020-04-27 09:24:37.651,2.764
2020-04-27 09:24:43.651,2.764
2020-04-27 09:24:46.650,2.764
2020-04-27 09:24:49.651,2.764
2020-04-27 09:24:52.651,2.764
2020-04-27 09:24:58.660,2.764
2020-04-27 09:25:09.000,2.773
2020-04-27 09:25:09.000,2.774
2020-04-27 09:30:01.531,2.774
2020-04-27 09:30:04.660,2.774
2020-04-27 09:30:07.021,2.776
2020-04-27 09:30:07.680,2.776
2020-04-27 09:30:10.620,2.776
2020-04-27 09:30:13.630,2.776
2020-04-27 09:30:16.621,2.777
2020-04-27 09:30:19.610,2.777
2020-04-27 09:30:22.630,2.777
2020-04-27 09:30:25.631,2.777
2020-04-27 09:30:28.630,2.778
2020-04-27 09:30:31.631,2.778
2020-04-27 09:30:34.591,2.778
2020-04-27 09:30:37.611,2.777
2020-04-27 09:30:40.631,2.777
2020-04-27 09:30:43.641,2.777
2020-04-27 09:30:46.630,2.777
2020-04-27 09:30:49.621,2.777
2020-04-27 09:30:52.611,2.777
2020-04-27 09:30:55.621,2.777
2020-04-27 09:30:58.631,2.777
2020-04-27 09:31:01.621,2.777
2020-04-27 09:31:04.621,2.777
2020-04-27 09:31:07.620,2.777
2020-04-27 09:31:10.581,2.777
2020-04-27 09:31:13.631,2.776
2020-04-27 09:31:16.620,2.776
2020-04-27 09:31:19.631,2.776
2020-04-27 09:31:22.631,2.776
